DATE	TIME	WS	PK	RF	SR	BP	AT	RH	WD
ene-25	8:20	2.76	6.38	0.00	358.69	562.46	15.93	52.04	112.75
ene-25	8:30	3.26	6.62	0.00	394.25	562.59	16.21	50.95	112.69
ene-25	8:40	3.07	6.12	0.00	427.69	562.59	16.20	50.91	107.79
ene-25	8:50	3.14	6.06	0.00	455.94	562.59	16.37	50.64	110.66
ene-25	9:00	3.31	6.12	0.00	487.94	562.55	16.53	50.43	113.14
ene-25	9:10	2.42	5.69	0.00	514.44	562.5	17.16	48.41	113.60
ene-25	9:20	2.03	5.00	0.00	539.56	562.41	17.74	46.81	112.07
ene-25	9:30	2.44	5.94	0.00	572.69	562.36	17.99	44.76	106.18
ene-25	9:40	2.22	5.38	0.00	597.50	562.41	18.06	44.82	96.91
ene-25	9:50	2.68	6.38	0.00	623.06	562.41	17.94	45.49	106.36
ene-25	10:00	2.37	4.12	0.00	647.75	562.32	18.29	44.42	117.78
ene-25	10:10	2.14	4.25	0.00	671.31	562.32	18.69	42.90	103.68
ene-25	10:20	3.27	6.25	0.00	692.69	562.26	18.87	42.28	122.79
ene-25	10:30	2.92	6.50	0.00	713.00	562.26	18.18	43.35	119.00
ene-25	10:40	2.41	5.69	0.00	729.12	562.13	18.87	41.17	103.18
ene-25	10:50	2.10	4.69	0.00	620.88	562.08	19.13	40.52	105.68
ene-25	11:00	2.15	5.50	0.00	354.12	561.99	18.69	41.96	90.22
ene-25	11:10	1.77	3.81	0.00	357.75	561.8	18.29	42.62	75.69
ene-25	11:20	1.72	3.44	0.00	786.38	561.66	19.02	42.03	87.29
ene-25	11:30	2.82	6.25	0.00	657.06	561.51	19.51	40.99	127.45
ene-25	11:40	2.53	5.94	0.00	837.81	561.42	20.01	38.58	99.85
ene-25	11:50	2.32	5.25	0.00	777.31	561.24	19.62	40.00	84.99
ene-25	12:00	2.46	5.50	0.00	881.56	561.05	20.06	38.07	85.38
ene-25	12:10	2.36	6.06	0.00	855.50	560.86	21.04	35.78	124.82
ene-25	12:20	1.94	5.94	0.00	842.75	560.72	21.51	34.86	137.34
ene-25	12:30	2.49	6.25	0.00	885.12	560.63	21.39	33.84	121.85
ene-25	12:40	2.36	4.12	0.00	813.06	560.53	21.75	33.42	121.35
ene-25	12:50	2.60	6.38	0.00	539.25	560.34	21.08	35.35	127.00
ene-25	13:00	1.77	4.38	0.00	349.25	560.21	20.90	34.99	103.12
ene-25	13:10	1.94	3.81	0.00	452.81	560.07	20.35	37.71	108.41
ene-25	13:20	2.08	5.56	0.00	732.94	559.92	21.38	35.04	115.75
ene-25	13:30	2.87	7.38	0.00	641.38	559.74	21.08	34.98	150.09
ene-25	13:40	3.61	7.06	0.00	757.06	559.5	21.52	32.42	145.69
ene-25	13:50	2.15	6.12	0.00	301.12	559.36	21.33	32.85	137.71
ene-25	14:00	1.92	3.81	0.00	400.56	559.26	21.14	31.76	104.22
ene-25	14:10	2.57	5.50	0.00	609.12	559.17	21.17	34.27	74.03
ene-25	14:20	2.71	5.12	0.00	678.50	558.99	21.55	33.22	123.00
ene-25	14:30	3.50	6.81	0.00	334.69	558.84	21.64	32.46	141.88
ene-25	14:40	2.02	4.56	0.00	388.62	558.89	21.77	31.48	132.88
ene-25	14:50	2.26	4.69	0.00	484.62	558.8	22.11	29.82	135.18
ene-25	15:00	2.28	5.00	0.00	562.19	558.89	21.78	29.73	247.50
ene-25	15:10	2.53	4.25	0.00	250.00	558.75	21.42	40.08	277.55
ene-25	15:20	2.86	4.94	0.00	195.12	558.65	20.13	45.66	301.74
ene-25	15:30	2.44	5.69	0.00	102.88	558.75	19.83	47.72	291.70
ene-25	15:40	3.01	6.62	0.00	98.62	558.71	19.59	47.08	280.85
ene-25	15:50	3.47	6.06	0.00	83.12	558.65	18.68	56.34	289.64
ene-25	16:00	3.37	6.69	0.00	91.12	558.56	18.65	55.27	258.29
ene-25	16:10	3.37	6.25	0.00	94.75	558.51	18.75	56.80	261.14
ene-25	16:20	3.87	6.12	0.00	143.12	558.42	18.55	56.74	257.85
ene-25	16:30	3.88	6.94	0.00	202.50	558.42	18.33	59.11	284.40
ene-25	16:40	3.86	7.06	0.00	244.50	558.42	18.30	59.59	292.31
ene-25	16:50	3.63	7.12	0.00	224.12	558.38	18.29	60.49	288.20
ene-25	17:00	2.88	5.25	0.00	247.62	558.42	18.44	59.82	296.23
ene-25	17:10	2.56	5.69	0.00	201.44	558.51	18.66	59.14	283.80
ene-25	17:20	3.34	5.50	0.00	163.38	558.56	17.97	61.76	275.05
ene-25	17:30	3.53	5.56	0.00	150.06	558.61	17.49	63.22	290.96
ene-25	17:40	3.11	5.38	0.00	134.94	558.71	17.18	65.38	279.08
ene-25	17:50	3.17	5.12	0.00	129.00	558.8	16.83	66.91	270.92
ene-25	18:00	3.03	5.50	0.00	59.50	558.89	16.34	68.90	271.19
ene-25	18:10	2.88	5.12	0.00	4.06	559.03	15.98	69.40	280.86
ene-25	18:20	3.03	5.00	0.00	0.00	559.17	15.77	69.96	263.23
ene-25	18:30	1.78	4.50	0.00	0.00	559.36	15.57	71.65	286.23
ene-25	18:40	1.62	3.56	0.00	0.00	559.5	15.51	71.60	252.64
ene-25	18:50	1.58	3.69	0.00	0.00	559.59	15.48	70.91	233.57
ene-25	19:00	1.84	3.81	0.00	0.00	559.64	15.55	60.65	129.48
ene-25	19:10	1.68	3.12	0.00	0.00	559.74	15.58	58.89	114.95
ene-25	19:20	1.40	3.56	0.00	0.00	559.83	15.51	59.17	129.82
ene-25	19:30	1.81	3.44	0.00	0.00	559.97	15.49	59.70	128.56
ene-25	19:40	2.17	4.00	0.00	0.00	560.07	15.22	60.63	118.99
ene-25	19:50	1.40	3.12	0.00	0.00	560.21	14.98	60.13	113.60
ene-25	20:00	1.60	3.00	0.00	0.00	560.34	14.99	58.17	119.24
ene-25	20:10	1.48	3.00	0.00	0.00	560.49	14.95	57.58	117.80
ene-25	20:20	1.99	4.50	0.00	0.00	560.53	14.82	57.86	112.32
ene-25	20:30	1.81	3.69	0.00	0.00	560.63	14.72	58.27	112.16
ene-25	20:40	1.57	3.44	0.00	0.00	560.76	14.68	58.69	113.41
ene-25	20:50	1.64	4.38	0.00	0.00	560.96	14.65	58.83	115.46
ene-25	21:00	1.91	4.25	0.00	0.00	561.05	14.64	59.16	111.76
ene-25	21:10	1.62	3.94	0.00	0.00	561.05	14.65	59.41	116.01
ene-25	21:20	1.80	3.81	0.00	0.00	561.09	14.63	58.99	119.59
ene-25	21:30	2.45	5.12	0.00	0.00	561.09	14.49	59.15	128.19
ene-25	21:40	2.03	4.00	0.00	0.00	561.14	14.38	58.84	134.56
ene-25	21:50	1.53	3.69	0.00	0.00	561.24	14.45	58.28	170.55
ene-25	22:00	0.82	2.12	0.00	0.00	561.33	14.46	57.91	50.61
ene-25	22:10	0.73	1.56	0.00	0.00	561.33	14.30	58.33	333.40
ene-25	22:20	1.03	1.88	0.00	0.00	561.33	14.34	58.04	358.05
ene-25	22:30	1.16	2.56	0.00	0.00	561.28	14.46	57.69	43.31
ene-25	22:40	1.23	2.44	0.00	0.00	561.28	14.60	57.09	57.33
ene-25	22:50	0.83	1.88	0.00	0.00	561.24	14.67	56.90	93.76
ene-25	23:00	0.58	1.31	0.00	0.00	561.14	14.69	57.11	101.74
ene-25	23:10	0.36	1.25	0.00	0.00	561.14	14.66	57.17	77.91
ene-25	23:20	0.43	1.69	0.00	0.00	561.14	14.44	58.04	2.88
ene-25	23:30	0.40	1.44	0.00	0.00	561.19	14.36	58.38	1.64
ene-25	23:40	0.57	1.44	0.00	0.00	561.14	14.32	59.19	352.85
ene-25	23:50	0.95	1.44	0.00	0.00	561.19	14.18	61.02	300.51
ene-26	0:00	0.69	1.25	0.00	0.00	561.19	13.97	62.28	324.56
ene-26	0:10	0.53	1.31	0.00	0.00	561.14	13.74	61.89	92.84
ene-26	0:20	0.55	1.25	0.00	0.00	561.09	13.57	62.60	99.29
ene-26	0:30	0.64	1.56	0.00	0.00	561.05	13.33	63.33	97.99
ene-26	0:40	0.28	1.12	0.00	0.00	561	13.12	63.92	108.95
ene-26	0:50	0.21	1.31	0.00	0.00	561	12.85	65.28	133.15
ene-26	1:00	0.10	0.69	0.00	0.00	561	12.61	69.19	230.68
ene-26	1:10	0.59	1.31	0.00	0.00	560.86	12.55	66.35	101.62
ene-26	1:20	0.60	1.56	0.00	0.00	560.76	12.55	65.56	80.09
ene-26	1:30	0.59	1.00	0.00	0.00	560.72	12.45	66.54	83.29
ene-26	1:40	0.89	1.31	0.00	0.00	560.67	12.39	65.21	90.35
ene-26	1:50	0.70	1.81	0.00	0.00	560.63	12.33	63.33	137.44
ene-26	2:00	0.44	1.44	0.00	0.00	560.67	12.34	63.67	129.68
ene-26	2:10	1.06	2.81	0.00	0.00	560.67	12.22	65.36	119.80
ene-26	2:20	1.12	2.00	0.00	0.00	560.67	12.12	71.78	170.86
ene-26	2:30	0.44	1.56	0.00	0.00	560.67	11.83	76.38	178.40
ene-26	2:40	0.58	1.69	0.00	0.00	560.58	11.68	75.61	154.74
ene-26	2:50	1.12	2.25	0.00	0.00	560.58	11.77	69.17	135.24
ene-26	3:00	0.69	1.44	0.00	0.00	560.58	11.82	73.63	312.46
ene-26	3:10	0.00	0.31	0.00	0.00	560.58	11.46	77.49	304.54
ene-26	3:20	0.00	0.00	0.00	0.00	560.63	11.15	76.80	309.33
ene-26	3:30	0.03	0.88	0.00	0.00	560.67	11.31	72.80	301.24
ene-26	3:40	0.72	1.44	0.00	0.00	560.67	11.46	74.11	186.79
ene-26	3:50	0.00	0.00	0.00	0.00	560.72	11.30	79.14	218.14
ene-26	4:00	0.00	0.00	0.00	0.00	560.72	11.21	79.37	233.81
ene-26	4:10	0.00	0.00	0.00	0.00	560.82	11.09	79.84	207.61
ene-26	4:20	0.00	0.00	0.00	0.00	560.91	10.96	80.06	207.68
ene-26	4:30	0.00	0.00	0.00	0.00	561	10.71	81.15	207.68
ene-26	4:40	0.00	0.00	0.00	0.00	561.05	10.78	80.87	207.68
ene-26	4:50	0.00	0.00	0.00	0.00	561.09	10.74	80.78	225.00
ene-26	5:00	0.27	1.44	0.00	0.00	561.14	10.88	80.43	277.23
ene-26	5:10	0.00	0.00	0.00	0.00	561.14	10.88	79.93	280.00
ene-26	5:20	0.00	0.00	0.00	0.00	561.24	10.68	80.54	279.79
ene-26	5:30	0.00	0.00	0.00	0.00	561.28	10.48	81.44	279.60
ene-26	5:40	0.00	0.00	0.00	0.00	561.33	10.52	81.71	279.62
ene-26	5:50	0.00	0.00	0.00	0.00	561.38	10.44	81.81	279.62
ene-26	6:00	0.00	0.00	0.00	0.00	561.51	10.49	82.07	285.39
ene-26	6:10	0.00	0.00	0.00	0.00	561.51	10.57	80.91	299.95
ene-26	6:20	0.00	0.00	0.00	0.06	561.57	10.38	81.42	300.05
ene-26	6:30	0.00	0.00	0.00	2.25	561.61	10.30	82.02	294.17
ene-26	6:40	0.41	1.69	0.00	5.50	561.75	10.62	80.30	202.40
ene-26	6:50	0.38	1.31	0.00	9.31	561.89	10.88	79.06	190.06
ene-26	7:00	0.00	0.00	0.00	14.31	561.94	10.97	78.57	220.86
ene-26	7:10	0.00	0.00	0.00	36.31	562.03	11.01	78.51	217.76
ene-26	7:20	0.17	1.81	0.00	129.25	562.13	11.78	75.70	206.99
ene-26	7:30	0.02	0.88	0.00	149.00	562.03	13.19	68.99	184.98
ene-26	7:40	0.38	1.81	0.00	175.62	561.89	14.08	63.83	259.31
ene-26	7:50	0.79	2.25	0.00	239.06	561.75	13.73	63.85	228.02
ene-26	8:00	1.24	3.69	0.00	263.50	561.66	14.17	60.84	286.33
ene-26	8:10	1.61	2.56	0.00	292.50	561.57	14.92	59.01	336.42
ene-26	8:20	1.90	4.00	0.00	342.12	561.47	15.73	55.40	10.10
ene-26	8:30	1.28	3.25	0.00	335.06	561.38	15.87	54.30	34.20
ene-26	8:40	1.93	4.50	0.00	135.88	561.38	15.62	55.12	295.60
ene-26	8:50	2.68	4.69	0.00	317.69	561.51	14.75	58.12	214.51
ene-26	9:00	1.66	2.56	0.00	328.56	561.61	15.49	54.92	239.77
ene-26	9:10	1.74	3.56	0.00	167.19	561.61	15.37	55.04	259.83
ene-26	9:20	1.99	4.25	0.00	265.75	561.66	15.42	55.05	205.29
ene-26	9:30	2.97	6.25	0.00	397.69	561.61	15.94	53.26	182.00
ene-26	9:40	3.10	5.38	0.00	679.50	561.51	16.89	50.41	174.76
ene-26	9:50	2.50	6.12	0.00	296.44	561.42	16.96	50.12	128.50
ene-26	10:00	1.12	3.69	0.00	262.75	561.47	17.16	49.35	96.80
ene-26	10:10	1.91	3.94	0.00	311.19	561.42	17.33	48.53	197.99
ene-26	10:20	1.98	5.69	0.00	304.44	561.33	17.31	48.53	144.95
ene-26	10:30	2.52	5.12	0.00	466.19	561.28	17.24	48.25	220.61
ene-26	10:40	1.58	4.00	0.00	567.06	561.19	17.70	46.93	222.51
ene-26	10:50	1.91	5.25	0.00	339.56	561.05	19.24	43.37	184.46
ene-26	11:00	3.51	5.69	0.00	446.19	561.09	17.81	47.65	235.73
ene-26	11:10	2.41	4.81	0.00	304.69	560.91	17.56	48.03	215.96
ene-26	11:20	1.59	4.94	0.00	386.75	560.72	18.62	44.38	76.54
ene-26	11:30	1.75	4.50	0.00	822.44	560.72	19.66	41.37	120.51
ene-26	11:40	2.47	5.94	0.00	741.94	560.63	20.83	38.89	145.00
ene-26	11:50	2.39	6.50	0.00	786.00	560.53	20.11	40.08	130.57
ene-26	12:00	2.45	6.06	0.00	360.00	560.44	19.97	40.67	147.14
ene-26	12:10	2.53	4.94	0.00	759.75	560.34	20.34	39.33	159.68
ene-26	12:20	2.10	5.25	0.00	809.38	560.25	21.37	36.45	115.75
ene-26	12:30	3.13	5.56	0.00	820.62	560.16	21.22	35.69	109.47
ene-26	12:40	2.07	5.81	0.00	822.69	560.07	21.75	34.23	104.88
ene-26	12:50	2.08	6.06	0.00	490.06	559.88	21.73	33.36	90.86
ene-26	13:00	2.28	6.12	0.00	231.88	559.83	21.35	33.62	126.62
ene-26	13:10	2.10	5.12	0.00	177.88	559.83	20.75	34.59	141.66
ene-26	13:20	2.97	5.12	0.00	120.50	559.78	20.03	42.20	222.09
ene-26	13:30	2.41	5.50	0.00	122.38	559.78	19.33	42.84	205.59
ene-26	13:40	3.29	7.25	0.00	126.25	559.69	19.16	45.51	243.82
ene-26	13:50	3.38	6.81	0.00	145.25	559.55	18.91	49.09	284.69
ene-26	14:00	2.56	4.81	0.00	123.31	559.41	19.07	47.34	272.26
ene-26	14:10	2.74	5.00	0.00	148.44	559.26	19.13	48.30	262.06
ene-26	14:20	1.89	3.56	0.00	126.75	559.22	19.30	47.06	261.84
ene-26	14:30	2.40	3.81	0.00	145.12	559.13	19.27	47.20	254.84
ene-26	14:40	1.48	2.88	0.00	163.19	559.08	19.57	44.22	271.94
ene-26	14:50	2.44	4.00	0.00	165.25	559.03	19.80	43.89	316.70
ene-26	15:00	1.52	3.25	0.00	118.81	559.03	19.69	42.25	309.80
ene-26	15:10	1.53	2.69	0.00	92.94	558.99	19.74	41.26	291.98
ene-26	15:20	2.89	7.12	0.00	94.38	558.94	19.34	48.69	279.95
ene-26	15:30	3.49	6.50	0.00	135.88	558.94	18.83	53.27	267.69
ene-26	15:40	2.98	5.81	0.00	222.44	558.89	18.88	54.57	265.79
ene-26	15:50	3.35	5.69	0.00	355.38	558.8	19.11	53.17	271.50
ene-26	16:00	3.54	5.81	0.00	270.12	558.75	19.14	53.44	262.19
ene-26	16:10	3.67	7.06	0.00	193.38	558.8	18.94	54.92	272.81
ene-26	16:20	3.79	6.50	0.00	314.19	558.8	19.20	54.79	261.48
ene-26	16:40	3.10	5.38	0.00	81.62	559.08	18.69	56.31	256.48
ene-26	16:50	3.81	6.62	0.00	55.06	559.17	18.14	56.59	248.31
ene-26	17:00	2.92	6.81	0.00	19.56	559.32	17.85	58.87	268.00
ene-26	17:10	2.89	4.94	0.50	7.44	559.41	17.15	65.10	298.91
ene-26	17:20	2.51	4.38	0.25	7.81	559.41	16.17	70.63	277.99
ene-26	17:30	2.13	4.25	0.25	10.19	559.55	15.99	71.18	276.56
ene-26	17:40	1.48	2.88	0.00	11.00	559.74	15.98	68.04	290.45
ene-26	17:50	1.42	2.69	0.00	3.38	559.83	15.95	71.20	286.99
ene-26	18:00	1.41	2.88	0.00	0.25	559.97	15.74	71.43	282.65
ene-26	18:10	1.03	2.12	0.00	0.00	560.01	15.69	70.18	261.21
ene-26	18:20	1.25	2.44	0.00	0.00	560.16	15.64	69.47	224.88
ene-26	18:30	0.57	1.31	0.00	0.00	560.25	15.61	70.43	254.76
ene-26	18:40	1.13	2.12	0.00	0.00	560.39	15.65	70.64	225.68
ene-26	18:50	1.00	2.81	0.00	0.00	560.44	15.79	70.77	241.38
ene-26	19:00	1.50	2.69	0.00	0.00	560.53	15.84	70.80	280.34
ene-26	19:10	1.19	1.88	0.00	0.00	560.67	15.65	71.11	294.16
ene-26	19:20	1.13	1.88	0.00	0.00	560.86	15.56	71.84	293.65
ene-26	19:30	0.51	1.56	0.00	0.00	560.96	15.45	73.07	312.41
ene-26	19:40	0.49	1.25	0.00	0.00	561	15.31	74.02	315.00
ene-26	19:50	1.03	1.81	0.00	0.00	561.19	15.34	74.18	313.58
ene-26	20:00	0.74	1.56	0.00	0.00	561.28	15.50	73.04	281.88
ene-26	20:10	0.30	1.25	0.00	0.00	561.38	15.57	71.78	277.83
ene-26	20:20	0.50	1.56	0.00	0.00	561.38	15.37	72.07	140.43
ene-26	20:30	0.66	2.00	0.00	0.00	561.57	15.16	72.80	158.84
ene-26	20:40	1.29	2.44	0.00	0.00	561.71	15.05	71.12	289.69
ene-26	20:50	0.96	2.00	0.00	0.00	561.8	15.00	72.65	284.92
ene-26	21:00	0.82	1.69	0.00	0.00	561.84	15.01	73.46	251.29
ene-26	21:10	0.99	1.56	0.00	0.00	561.89	15.03	72.94	220.11
ene-26	21:20	0.73	1.88	0.00	0.00	561.94	15.12	71.48	265.25
ene-26	21:30	1.20	2.12	0.00	0.00	562.03	15.07	70.31	230.45
ene-26	21:40	0.60	1.25	0.00	0.00	562.03	14.95	71.17	244.99
ene-26	21:50	0.86	1.44	0.00	0.00	562.08	14.67	73.45	292.73
ene-26	22:00	0.66	1.25	0.00	0.00	562.17	14.48	75.09	345.67
ene-26	22:10	0.24	0.81	0.00	0.00	562.22	14.45	74.72	343.31
ene-26	22:20	0.13	0.69	0.00	0.00	562.36	14.62	73.33	343.52
ene-26	22:30	0.01	0.81	0.00	0.00	562.41	14.74	72.97	343.85
ene-26	22:40	1.08	2.12	0.00	0.00	562.36	14.71	70.21	108.35
ene-26	22:50	0.99	2.00	0.00	0.00	562.36	14.53	68.77	115.81
ene-26	23:00	0.78	1.56	0.00	0.00	562.36	14.50	68.84	119.31
ene-26	23:10	0.30	1.25	0.00	0.00	562.41	14.52	69.08	141.64
ene-26	23:20	0.77	1.88	0.00	0.00	562.41	14.56	68.61	162.32
ene-26	23:30	0.93	1.56	0.00	0.00	562.41	14.52	69.25	178.96
ene-26	23:40	1.02	1.88	0.00	0.00	562.41	14.37	72.19	292.86
ene-26	23:50	0.60	1.12	0.00	0.00	562.41	14.22	71.71	302.25
ene-27	0:00	0.85	1.69	0.00	0.00	562.36	14.20	71.21	299.75
ene-27	0:10	1.00	1.88	0.00	0.00	562.36	14.20	70.62	261.50
ene-27	0:20	1.07	2.25	0.00	0.00	562.32	14.14	70.11	215.77
ene-27	0:30	0.87	1.69	0.00	0.00	562.26	14.00	69.78	198.30
ene-27	0:40	0.56	1.44	0.00	0.00	562.26	13.95	69.36	184.14
ene-27	0:50	0.28	0.88	0.00	0.00	562.22	13.94	68.93	184.05
ene-27	1:00	0.57	1.12	0.00	0.00	562.17	13.94	68.73	184.81
ene-27	1:10	0.71	1.25	0.00	0.00	562.17	13.91	68.32	331.21
ene-27	1:20	0.55	1.25	0.00	0.00	562.17	13.89	67.98	333.56
ene-27	1:30	0.10	0.56	0.00	0.00	562.13	13.87	68.01	333.55
ene-27	1:40	0.83	1.69	0.00	0.00	562.17	13.89	68.07	329.99
ene-27	1:50	0.86	1.56	0.00	0.00	562.13	13.88	68.13	296.50
ene-27	2:00	0.39	1.00	0.00	0.00	562.08	13.87	68.04	266.76
ene-27	2:10	1.13	2.56	0.00	0.00	562.03	13.85	66.61	231.31
ene-27	2:20	1.09	2.00	0.00	0.00	561.94	13.72	66.17	184.66
ene-27	2:30	0.73	2.00	0.00	0.00	561.89	13.62	66.56	178.51
ene-27	2:40	0.75	1.88	0.00	0.00	561.89	13.44	67.50	219.36
ene-27	2:50	1.15	2.00	0.00	0.00	561.84	13.30	68.18	200.90
ene-27	3:00	0.57	1.00	0.00	0.00	561.8	13.19	69.83	174.30
ene-27	3:10	0.34	1.00	0.00	0.00	561.71	13.04	71.31	163.16
ene-27	3:20	0.56	1.12	0.00	0.00	561.61	12.85	72.49	128.01
ene-27	3:30	0.50	1.25	0.00	0.00	561.66	12.62	73.25	111.97
ene-27	3:40	0.43	0.88	0.00	0.00	561.75	12.52	73.79	92.39
ene-27	3:50	0.52	1.12	0.00	0.00	561.75	12.57	73.16	92.44
ene-27	4:00	0.70	1.25	0.00	0.00	561.75	12.71	72.33	88.34
ene-27	4:10	0.59	1.44	0.00	0.00	561.8	12.75	72.26	70.45
ene-27	4:20	0.27	0.88	0.00	0.00	561.84	12.87	72.29	76.09
ene-27	4:30	0.26	1.00	0.00	0.00	561.99	12.98	72.43	76.01
ene-27	4:40	0.58	1.12	0.00	0.00	562.17	13.04	71.23	76.20
ene-27	4:50	0.30	0.81	0.00	0.00	562.22	13.06	71.30	76.22
ene-27	5:00	0.31	1.12	0.00	0.00	562.26	13.12	71.78	76.19
ene-27	5:10	0.18	1.00	0.00	0.00	562.41	13.17	71.86	83.20
ene-27	5:20	0.38	1.31	0.00	0.00	562.55	13.20	73.14	67.85
ene-27	5:30	1.04	1.69	0.00	0.00	562.59	13.12	76.05	346.45
ene-27	5:40	0.34	1.69	0.00	0.00	562.64	13.05	76.40	359.50
ene-27	5:50	0.78	1.88	0.00	0.00	562.59	13.19	70.13	132.23
ene-27	6:00	0.57	1.31	0.00	0.00	562.74	13.34	70.07	187.05
ene-27	6:10	0.56	1.44	0.00	0.00	562.78	13.40	74.78	284.06
ene-27	6:20	1.31	2.00	0.00	0.00	562.92	13.35	76.82	292.19
ene-27	6:30	1.30	2.00	0.00	2.56	563.01	13.19	77.83	302.35
ene-27	6:40	1.17	1.69	0.00	9.75	563.11	13.17	75.87	303.24
ene-27	6:50	0.82	1.31	0.00	21.56	563.3	13.36	73.04	298.92
ene-27	7:00	0.80	1.12	0.00	39.00	563.39	13.57	68.98	298.23
ene-27	7:10	0.67	1.44	0.00	96.62	563.44	13.92	67.42	309.83
ene-27	7:20	0.96	2.00	0.00	196.38	563.39	15.24	61.46	112.99
ene-27	7:30	0.97	3.12	0.00	209.19	563.34	16.53	54.08	135.85
ene-27	7:40	1.28	3.81	0.00	242.75	563.72	17.13	52.15	129.62
ene-27	7:50	0.93	3.56	0.00	268.81	563.76	17.00	52.00	205.21
ene-27	8:00	1.49	2.88	0.00	303.81	563.76	17.24	50.60	150.56
ene-27	8:10	0.90	2.25	0.00	338.81	563.82	17.88	48.67	87.47
ene-27	8:20	1.23	2.69	0.00	358.25	563.72	18.33	46.33	72.07
ene-27	8:30	0.88	2.38	0.00	384.75	563.67	18.85	44.57	47.50
ene-27	8:40	1.57	3.00	0.00	425.50	563.67	18.82	45.01	59.71
ene-27	8:50	1.01	2.81	0.00	461.25	563.67	18.64	45.88	71.34
ene-27	9:00	1.67	3.69	0.00	493.88	563.53	18.93	44.95	60.10
ene-27	9:10	2.64	4.81	0.00	507.94	563.58	18.34	47.33	177.89
ene-27	9:20	1.41	3.38	0.00	293.25	563.67	18.56	44.20	91.60
ene-27	9:30	2.59	4.81	0.00	146.19	563.58	17.58	48.90	230.62
ene-27	9:40	1.62	2.81	0.00	322.06	563.34	16.89	51.08	298.30
ene-27	9:50	1.35	3.56	0.00	586.12	563.16	18.54	46.09	203.44
ene-27	10:00	1.16	3.69	0.00	618.31	563.11	19.82	42.07	96.53
ene-27	10:10	2.03	4.25	0.00	551.00	563.11	19.96	41.36	256.84
ene-27	10:20	2.15	5.12	0.00	544.44	563.07	19.19	42.79	255.00
ene-27	10:30	1.75	4.12	0.00	414.50	562.92	19.76	40.72	168.34
ene-27	10:40	2.16	5.38	0.00	702.44	562.88	20.02	39.12	171.84
ene-27	10:50	1.88	3.69	0.00	774.94	562.69	20.99	36.56	88.79
ene-27	11:00	1.79	4.38	0.00	739.00	562.41	22.02	34.39	121.95
ene-27	11:10	1.02	3.00	0.00	509.94	562.32	22.19	34.19	63.01
ene-27	11:20	1.69	3.12	0.00	513.19	562.26	21.31	36.72	1.61
ene-27	11:30	2.39	4.38	0.00	602.00	562.26	21.42	36.28	333.49
ene-27	11:40	1.83	3.94	0.00	189.75	562.22	20.41	37.75	344.55
ene-27	11:50	1.08	1.88	0.00	206.25	561.99	20.21	37.46	305.38
ene-27	12:00	1.38	3.38	0.00	817.94	561.71	20.98	35.60	312.58
ene-27	12:10	1.36	2.56	0.00	431.12	561.71	22.59	30.98	182.95
ene-27	12:20	2.87	5.12	0.00	242.56	561.61	21.42	40.47	270.33
ene-27	12:30	3.65	6.38	0.00	158.88	561.24	19.62	47.60	277.75
ene-27	12:40	3.98	7.38	0.00	121.31	560.91	19.18	51.33	279.26
ene-27	12:50	4.13	7.81	0.00	69.75	560.72	18.75	52.50	272.27
ene-27	13:00	3.81	6.81	0.00	48.31	560.67	18.52	53.66	263.77
ene-27	13:10	4.27	7.50	0.00	53.81	560.63	18.11	55.17	224.56
ene-27	13:20	3.18	5.81	0.00	38.69	560.58	17.84	56.24	212.36
ene-27	13:30	3.30	5.50	0.00	33.50	560.49	17.89	56.00	199.73
ene-27	13:40	4.38	6.69	0.00	51.06	560.3	17.70	57.41	197.21
ene-27	13:50	3.65	6.25	0.00	36.94	560.01	17.51	59.15	211.56
ene-27	14:00	3.43	6.50	3.00	19.62	559.88	16.63	68.21	266.46
ene-27	14:10	1.92	4.56	1.00	16.38	559.97	14.98	77.18	241.24
ene-27	14:20	1.53	4.81	1.25	10.50	560.16	15.08	77.18	203.71
ene-27	14:30	3.10	5.00	1.50	14.25	560.21	14.39	78.65	150.94
ene-27	14:40	3.81	5.94	0.75	45.19	560.11	13.82	80.72	169.85
ene-27	14:50	2.82	4.69	0.00	69.62	560.25	13.94	76.87	161.52
ene-27	15:00	2.48	3.94	0.00	94.94	560.25	14.43	73.83	163.01
ene-27	15:10	1.95	3.56	0.00	78.94	560.16	14.80	71.57	184.34
ene-27	15:20	1.29	3.00	0.00	41.50	560.07	14.99	71.80	176.35
ene-27	15:30	1.69	3.81	0.00	29.75	559.97	15.22	72.35	148.23
ene-27	15:40	1.12	2.81	0.00	48.44	559.97	15.40	71.10	150.21
ene-27	15:50	1.02	2.00	0.00	43.31	559.97	15.60	70.63	112.91
ene-27	16:00	1.13	2.69	0.00	90.12	559.92	15.76	71.14	130.09
ene-27	16:10	1.03	2.88	0.00	80.75	559.92	16.07	69.32	142.55
ene-27	16:20	1.08	3.38	0.00	57.44	559.92	16.14	68.15	173.27
ene-27	16:30	1.77	3.38	0.00	63.44	560.01	15.90	69.80	240.19
ene-27	16:40	1.44	2.88	0.00	65.50	560.11	15.88	69.00	251.24
ene-27	16:50	1.99	4.12	0.00	56.75	560.11	15.89	70.78	216.19
ene-27	17:00	1.86	3.25	0.00	46.50	560.21	15.73	69.94	175.60
